transaction_id,amount,transaction_hour,transactions_last_24h,account_age_days,device_changes_7d,location_changes_7d,is_fraud
TXN000631,12.95,11,7,198,1,1,0
TXN000632,200.36,7,3,471,0,2,0
TXN000633,47.74,14,4,207,0,0,0
TXN000634,37.98,9,2,985,0,0,0
TXN000635,23.1,14,2,589,0,0,0
TXN000636,13.37,19,3,278,0,1,1
TXN000637,109.91,15,7,548,2,0,1
TXN000638,58.11,15,3,439,1,0,0
TXN000639,18.24,14,5,620,1,2,0
TXN000640,18.16,21,4,235,0,0,0
TXN000641,41.04,21,4,38,0,1,0
TXN000642,225.58,14,4,107,0,0,0
TXN000643,43.79,11,6,339,0,0,0
TXN000644,15.22,13,3,461,1,0,0
TXN000645,44.31,9,3,308,0,0,0
TXN000646,43.3,15,4,232,0,0,0
TXN000647,5.52,13,7,754,0,0,0
TXN000648,52.14,7,2,207,0,0,0
TXN000649,44.87,9,1,116,0,0,0
TXN000650,98.67,13,2,253,2,0,0
TXN000651,262.86,20,4,394,0,1,0
TXN000652,142.25,14,3,780,0,0,1
TXN000653,43.44,16,4,1160,2,0,0
TXN000654,21.32,11,2,325,0,1,0
TXN000655,486.56,14,5,287,0,0,0
TXN000656,57.42,13,0,759,0,0,0
TXN000657,55.25,16,5,255,1,1,0
TXN000658,53.49,5,4,124,1,0,0
TXN000659,64.61,13,4,752,0,0,0
TXN000660,48.29,11,4,758,1,0,0
TXN000661,33.53,11,2,178,0,0,0
TXN000662,34.3,22,1,381,0,1,0
TXN000663,53.1,9,2,266,0,0,0
TXN000664,34.4,11,5,679,0,3,1
TXN000665,29.79,14,3,111,0,0,0
TXN000666,59.77,19,5,389,0,1,0
TXN000667,43.96,12,4,441,1,0,0
TXN000668,196.05,17,1,235,2,1,0
TXN000669,5.74,19,1,942,0,0,0
TXN000670,138.07,11,4,241,2,0,0
TXN000671,157.46,12,4,174,1,0,0
TXN000672,9.37,11,2,641,0,0,0
TXN000673,40.8,19,2,275,1,1,0
TXN000674,39.82,4,2,77,0,0,0
TXN000675,16.5,11,3,361,0,0,0
TXN000676,28.19,16,2,291,0,0,0
TXN000677,21.24,14,6,563,0,0,0
TXN000678,242.12,13,2,44,0,0,0
TXN000679,120.94,14,4,463,0,0,0
TXN000680,160.91,9,3,608,0,1,0
TXN000681,100.83,12,6,123,0,0,1
TXN000682,20.91,13,2,542,0,0,0
TXN000683,34.96,20,3,402,0,0,0
TXN000684,82.76,10,4,250,0,1,0
TXN000685,19.32,19,0,341,0,0,1
TXN000686,100.09,16,1,145,0,0,0
TXN000687,44.51,1,1,287,0,0,0
TXN000688,39.7,17,3,325,0,1,0
TXN000689,99.91,3,4,288,0,0,1
TXN000690,79.65,23,1,685,0,2,0
TXN000691,40.17,20,6,403,0,0,0
TXN000692,146.27,11,2,672,0,0,0
TXN000693,21.78,10,3,286,0,0,0
TXN000694,92.16,12,7,498,0,0,0
TXN000695,90.39,11,1,392,1,0,0
TXN000696,41.97,12,2,397,0,0,0
TXN000697,72.04,11,3,702,0,1,0
TXN000698,18.85,15,3,161,1,0,0
TXN000699,119.75,9,4,68,1,0,0
TXN000700,46.66,19,3,416,1,1,0
TXN000701,35.01,18,4,360,0,0,0
TXN000702,133.17,13,1,630,0,1,0
TXN000703,30.0,19,3,484,1,0,0
TXN000704,16.49,10,5,464,0,0,0
TXN000705,14.54,1,4,382,0,0,0
TXN000706,91.39,15,3,668,0,0,0
TXN000707,18.39,13,1,774,1,1,0
TXN000708,242.64,14,4,283,0,1,0
TXN000709,9.3,20,4,375,0,0,0
TXN000710,230.9,22,5,1001,0,1,0
TXN000711,65.32,15,4,134,1,0,0
TXN000712,50.29,18,2,324,0,0,0
TXN000713,34.36,7,2,100,0,0,0
TXN000714,76.65,9,5,438,0,1,0
TXN000715,52.88,17,4,205,0,1,0
TXN000716,139.46,12,1,206,0,0,0
TXN000717,60.17,13,5,106,2,1,0
TXN000718,62.04,11,3,356,0,0,0
TXN000719,40.08,15,1,506,1,1,0
TXN000720,52.02,9,3,138,0,1,0
TXN000721,70.93,15,2,110,0,0,0
TXN000722,12.76,9,3,479,0,0,0
TXN000723,17.36,6,1,57,0,0,0
TXN000724,102.7,11,1,531,0,1,0
TXN000725,63.13,10,5,570,0,0,0
TXN000726,46.69,20,2,258,0,2,0
TXN000727,55.46,5,4,227,0,0,0
TXN000728,73.36,9,3,271,0,0,0
TXN000729,34.51,14,6,165,0,1,0
TXN000730,28.18,13,3,220,0,0,0
TXN000731,64.49,4,3,414,0,0,0
TXN000732,23.77,0,4,471,0,0,1
TXN000733,77.25,23,3,209,0,0,1
TXN000734,12.84,16,4,193,0,0,0
TXN000735,130.95,12,5,282,0,0,1
TXN000736,81.59,13,0,171,0,1,0
TXN000737,67.87,10,1,399,0,2,0
TXN000738,125.87,11,4,274,1,1,0
TXN000739,224.9,16,4,168,0,0,0
TXN000740,129.31,20,3,145,0,0,0
TXN000741,11.42,9,6,324,2,0,0
TXN000742,18.4,19,6,413,1,1,0
TXN000743,32.1,8,4,497,0,3,1
TXN000744,55.82,9,4,813,2,1,0
TXN000745,84.78,3,0,199,1,2,0
TXN000746,29.46,8,4,277,1,1,0
TXN000747,63.99,20,4,108,1,1,0
TXN000748,28.73,13,1,731,2,1,0
TXN000749,32.47,7,5,139,0,1,0
TXN000750,16.52,22,2,188,0,0,0
TXN000751,24.91,20,2,552,0,0,0
TXN000752,17.31,17,3,667,0,1,0
TXN000753,23.82,21,4,961,0,0,0
TXN000754,133.7,9,4,888,0,0,0
TXN000755,24.36,19,2,25,0,1,0
TXN000756,511.59,16,1,346,0,0,0
TXN000757,83.04,19,6,449,0,2,0
TXN000758,63.89,18,3,380,0,0,0
TXN000759,26.32,11,5,635,0,0,0
TXN000760,99.01,18,3,157,0,1,0
TXN000761,33.47,10,3,332,0,0,0
TXN000762,60.56,11,2,572,0,2,0
TXN000763,481.1,8,3,147,1,0,0
TXN000764,50.32,21,2,191,0,0,0
TXN000765,145.02,11,1,436,1,0,0
TXN000766,30.03,14,4,436,0,0,0
TXN000767,53.0,12,2,992,0,1,0
TXN000768,245.96,22,5,280,0,0,0
TXN000769,32.04,11,5,262,0,0,1
TXN000770,254.83,18,2,657,0,1,0
TXN000771,99.64,19,4,238,0,1,0
TXN000772,33.85,13,3,480,0,0,1
TXN000773,93.46,12,3,449,2,1,0
TXN000774,124.79,17,8,575,1,0,1
TXN000775,92.62,20,3,547,0,0,0
TXN000776,14.37,17,2,554,3,0,1
TXN000777,29.43,10,6,425,0,0,0
TXN000778,44.24,20,1,553,0,1,0
TXN000779,51.25,12,3,266,0,0,0
TXN000780,92.53,14,4,253,1,0,0
TXN000781,63.5,19,7,715,0,0,0
TXN000782,17.55,9,4,685,0,0,0
TXN000783,75.43,18,2,392,1,0,0
TXN000784,91.74,15,4,373,0,0,0
TXN000785,87.87,20,5,249,1,1,0
TXN000786,136.82,9,2,881,1,0,0
TXN000787,110.92,12,2,46,1,0,0
TXN000788,80.66,19,1,892,1,1,0
TXN000789,51.44,1,1,209,0,0,0
TXN000790,13.31,8,4,474,1,0,0
TXN000791,78.66,23,3,370,0,1,0
TXN000792,65.14,10,2,419,0,0,0
TXN000793,68.78,22,1,888,1,0,0
TXN000794,18.44,9,1,266,1,0,0
TXN000795,21.78,11,6,210,0,1,0
TXN000796,133.64,17,3,308,1,0,0
TXN000797,52.79,16,2,206,0,0,0
TXN000798,97.44,15,1,399,1,0,0
TXN000799,55.93,14,5,443,0,2,0
TXN000800,56.0,19,1,407,0,1,0
TXN000801,121.21,10,3,906,0,0,0
TXN000802,35.21,13,1,221,1,0,0
TXN000803,59.25,8,4,1406,1,0,0
TXN000804,36.86,15,8,413,0,1,1
TXN000805,37.74,10,4,92,0,0,1
TXN000806,41.98,11,1,175,0,1,0
TXN000807,65.94,13,3,526,1,0,0
TXN000808,36.35,2,0,732,0,0,0
TXN000809,158.76,7,3,417,0,0,0
TXN000810,25.52,16,3,145,0,0,0
TXN000811,46.58,12,7,140,0,0,0
TXN000812,37.57,19,3,459,0,0,0
TXN000813,186.78,16,2,187,0,0,1
TXN000814,64.53,0,0,96,0,0,0
TXN000815,131.25,15,5,501,0,0,0
TXN000816,15.44,7,2,238,1,0,0
TXN000817,68.51,18,2,337,0,0,0
TXN000818,116.3,23,3,225,0,3,1
TXN000819,58.55,14,2,897,0,0,0
TXN000820,135.05,16,1,144,0,2,0
TXN000821,35.17,10,5,137,0,0,0
TXN000822,180.9,13,2,649,1,0,0
TXN000823,385.32,19,2,32,1,0,0
TXN000824,40.11,9,4,1135,0,0,0
TXN000825,37.39,10,1,450,1,0,0
TXN000826,187.8,13,1,606,0,0,0
TXN000827,209.06,17,4,359,0,1,0
TXN000828,35.01,12,1,134,1,0,0
TXN000829,38.2,21,3,482,1,1,0
TXN000830,42.97,7,4,776,0,0,0
TXN000831,17.41,12,3,163,0,0,0
TXN000832,25.01,17,1,306,0,1,0
TXN000833,23.25,10,1,186,0,0,0
TXN000834,28.43,16,4,521,0,1,0
TXN000835,53.01,9,5,468,0,0,0
TXN000836,66.63,5,3,1037,0,0,0
TXN000837,203.96,8,6,201,0,0,0
TXN000838,23.37,21,5,571,0,0,0
TXN000839,126.05,14,5,444,0,0,0
TXN000840,45.52,18,4,591,0,2,0
TXN000841,52.35,11,1,201,1,1,0
TXN000842,96.89,15,3,69,0,0,0
TXN000843,21.02,13,6,310,0,0,0
TXN000844,75.57,21,3,338,0,1,0
TXN000845,62.9,17,2,992,0,0,0
TXN000846,82.98,17,4,185,0,1,0
TXN000847,69.81,4,3,503,1,0,0
TXN000848,440.1,14,1,101,1,0,0
TXN000849,31.75,13,2,238,1,0,0
TXN000850,34.77,21,2,168,0,0,0
TXN000851,32.15,10,1,455,0,0,0
TXN000852,34.05,10,4,329,0,0,0
TXN000853,31.76,12,4,381,0,1,0
TXN000854,150.0,10,4,184,0,1,0
TXN000855,182.62,8,2,62,0,0,0
TXN000856,33.61,19,2,211,0,0,0
TXN000857,26.91,14,1,500,0,0,0
TXN000858,81.51,19,5,549,1,0,0
TXN000859,34.14,19,4,395,0,1,0
TXN000860,93.5,10,4,539,1,2,0
TXN000861,64.88,14,5,158,0,0,0
TXN000862,15.05,7,2,423,0,0,0
TXN000863,203.44,20,3,633,0,1,0
TXN000864,251.26,12,1,112,0,0,0
TXN000865,32.43,12,0,223,0,1,0
TXN000866,39.27,11,4,248,0,0,0
TXN000867,69.62,13,6,161,0,0,0
TXN000868,72.55,10,4,98,1,0,0
TXN000869,95.56,12,3,741,1,0,0
TXN000870,301.47,18,2,489,0,0,0
TXN000871,46.97,19,3,308,1,1,0
TXN000872,27.7,11,6,192,0,0,0
TXN000873,16.9,13,4,102,1,2,0
TXN000874,29.33,20,3,204,0,0,0
TXN000875,53.08,5,5,610,0,0,0
TXN000876,250.98,20,1,848,0,1,0
TXN000877,35.16,9,3,760,0,0,0
TXN000878,66.04,16,5,203,0,0,0
TXN000879,53.84,15,2,124,0,0,0
TXN000880,149.92,14,2,265,0,1,0
TXN000881,467.73,19,5,344,0,0,0
TXN000882,34.77,7,3,385,1,0,0
TXN000883,36.02,11,2,254,0,0,0
TXN000884,132.63,14,2,166,0,0,0
TXN000885,97.48,18,5,732,0,0,0
TXN000886,262.36,9,4,455,0,0,1
TXN000887,89.69,18,5,298,0,0,0
TXN000888,40.23,12,4,215,0,1,0
TXN000889,90.2,9,1,189,0,0,0
TXN000890,140.11,18,2,908,1,0,0
TXN000891,109.66,7,4,42,0,1,0
TXN000892,84.03,14,4,315,1,2,0
TXN000893,135.19,6,3,771,1,0,0
TXN000894,147.51,11,1,390,1,0,0
TXN000895,176.77,15,0,613,1,0,1
TXN000896,94.77,14,7,577,0,0,0
TXN000897,47.37,12,5,642,0,0,0
TXN000898,61.85,12,3,1550,0,1,0
TXN000899,152.25,10,4,587,1,1,0
TXN000900,27.27,13,2,81,0,0,0
TXN000901,74.69,21,1,1049,0,1,0
TXN000902,39.08,19,3,522,0,0,0
TXN000903,55.95,8,3,589,0,0,0
TXN000904,161.85,2,5,129,0,0,0
TXN000905,64.23,21,6,306,1,0,0
TXN000906,56.8,14,2,829,1,1,0
TXN000907,17.19,14,5,351,0,0,0
TXN000908,102.96,18,2,362,0,0,0
TXN000909,94.51,11,2,746,0,0,0
TXN000910,343.36,13,6,51,0,0,0
TXN000911,42.03,22,2,96,0,0,0
TXN000912,65.78,16,2,107,2,0,0
TXN000913,67.49,8,3,347,0,0,0
TXN000914,208.69,8,5,305,1,1,0
TXN000915,50.35,9,2,425,1,0,0
TXN000916,69.21,18,4,83,1,2,0
TXN000917,91.53,11,1,290,0,1,0
TXN000918,63.98,1,4,229,0,2,0
TXN000919,37.36,21,3,747,0,0,0
TXN000920,64.39,9,7,151,0,1,0
TXN000921,135.99,0,3,274,0,0,0
TXN000922,22.82,10,0,446,1,3,1
TXN000923,61.13,10,1,213,1,0,0
TXN000924,30.11,12,3,1079,0,0,0
TXN000925,150.78,21,3,574,0,1,0
TXN000926,14.96,20,6,484,1,0,0
TXN000927,33.95,13,0,452,0,0,0
TXN000928,75.24,12,4,230,1,1,0
TXN000929,206.58,14,5,40,0,0,0
TXN000930,51.63,10,1,383,0,1,0
TXN000931,34.06,5,5,341,1,1,0
TXN000932,270.15,21,4,203,0,0,0
TXN000933,15.95,9,4,687,0,1,0
TXN000934,8.42,9,5,420,1,0,0
TXN000935,79.36,13,2,45,0,3,1
TXN000936,35.63,13,2,358,0,0,0
TXN000937,22.92,1,2,352,0,0,1
TXN000938,99.69,8,2,360,1,0,0
TXN000939,67.17,12,5,103,0,0,0
TXN000940,33.8,16,4,345,1,0,0
TXN000941,18.39,10,0,237,2,0,0
TXN000942,114.62,12,2,176,0,0,0
TXN000943,94.89,14,4,100,0,2,0
TXN000944,50.18,20,6,637,0,0,0
TXN000945,262.34,11,4,1183,0,0,0
TXN000946,21.99,8,4,880,0,0,0
TXN000947,14.93,13,4,161,0,2,1
TXN000948,30.32,17,4,697,0,1,0
TXN000949,52.52,8,4,283,0,1,0
TXN000950,67.14,12,0,45,0,0,0
TXN000951,44.48,1,4,244,2,0,0
TXN000952,73.64,2,1,359,0,1,0
TXN000953,18.84,13,2,407,0,0,0
TXN000954,186.27,11,6,399,0,2,0
TXN000955,50.92,19,3,132,0,3,1
TXN000956,141.13,15,2,218,1,1,0
TXN000957,73.06,13,1,427,0,0,0
TXN000958,80.5,12,0,200,0,0,0
TXN000959,88.62,13,1,171,0,2,0
TXN000960,79.88,3,1,162,1,1,1
TXN000961,94.28,20,2,99,0,0,0
TXN000962,168.98,23,3,153,0,1,0
TXN000963,64.52,9,5,462,1,3,1
TXN000964,99.75,8,3,251,0,3,1
TXN000965,50.59,8,4,328,0,0,0
TXN000966,185.69,16,7,381,0,2,1
TXN000967,30.72,16,6,149,1,1,0
TXN000968,252.35,19,2,1183,1,1,0
TXN000969,52.77,17,6,228,0,0,0
TXN000970,16.18,13,1,279,0,1,0
TXN000971,60.88,15,3,187,0,1,0
TXN000972,30.6,16,5,1005,1,0,0
TXN000973,111.56,14,4,916,2,1,0
TXN000974,31.35,13,2,41,0,1,0
TXN000975,37.37,16,5,149,0,0,0
TXN000976,10.96,14,4,243,2,1,0
TXN000977,37.17,16,3,601,0,0,0
TXN000978,6.96,15,2,307,0,1,0
TXN000979,14.21,17,2,642,2,2,0
TXN000980,104.2,16,3,483,2,0,0
TXN000981,106.48,14,1,213,0,1,0
TXN000982,78.39,16,3,960,2,1,0
TXN000983,24.0,13,6,45,0,1,0
TXN000984,52.43,10,1,1179,0,0,0
TXN000985,54.43,0,4,36,0,0,0
TXN000986,20.4,14,1,480,1,0,0
TXN000987,195.96,15,2,446,1,2,0
TXN000988,115.1,22,4,148,0,1,0
TXN000989,45.25,11,2,355,0,1,0
TXN000990,55.86,12,2,334,0,0,0
TXN000991,65.18,9,6,618,1,0,0
TXN000992,9.63,6,4,865,1,0,0
TXN000993,44.25,18,1,276,0,0,0
TXN000994,30.58,10,1,385,0,0,0
TXN000995,23.3,15,3,335,0,2,0
TXN000996,42.99,16,3,151,1,1,0
TXN000997,251.65,13,3,454,0,0,0
TXN000998,94.13,20,4,1241,1,1,0
TXN000999,33.6,13,0,337,0,1,0
TXN001000,88.83,10,3,42,1,0,0
TXN001001,179.37,20,3,512,0,1,0
TXN001002,119.81,19,2,269,0,0,0
TXN001003,57.44,9,5,697,0,0,0
TXN001004,31.5,2,2,349,0,1,0
TXN001005,98.84,7,4,273,0,0,0
TXN001006,76.28,10,4,131,0,0,0
TXN001007,116.85,22,0,112,0,0,0
TXN001008,93.68,14,1,312,0,1,0
TXN001009,133.24,12,4,323,0,0,0
TXN001010,34.64,20,2,285,0,0,0
TXN001011,167.3,13,7,149,0,0,0
TXN001012,64.58,11,4,94,1,1,0
TXN001013,318.61,21,4,285,1,3,1
TXN001014,30.39,19,2,741,2,0,0
TXN001015,238.79,19,2,408,0,0,0
TXN001016,64.6,14,2,737,0,0,0
TXN001017,31.38,18,1,206,0,0,0
TXN001018,36.19,9,3,354,0,1,0
TXN001019,41.58,14,3,393,2,1,0
TXN001020,78.3,23,2,864,0,0,0
TXN001021,85.15,11,2,477,1,0,0
TXN001022,33.53,18,1,1055,1,0,0
TXN001023,53.48,13,0,470,0,0,0
TXN001024,337.29,3,3,49,1,0,0
TXN001025,237.08,18,4,484,0,0,0
TXN001026,79.11,9,3,743,0,0,0
TXN001027,56.39,15,4,239,0,0,0
TXN001028,60.46,7,3,509,0,1,0
TXN001029,91.97,21,7,405,0,0,1
TXN001030,22.89,11,1,315,1,1,0
TXN001031,43.87,10,3,240,0,2,0
TXN001032,13.22,8,0,192,0,1,0
TXN001033,76.66,21,3,420,0,0,0
TXN001034,94.64,17,4,221,0,0,0
TXN001035,36.21,17,2,884,0,0,0
TXN001036,208.07,13,1,745,0,0,0
TXN001037,19.26,13,3,58,1,0,0
TXN001038,15.73,8,5,204,2,1,0
TXN001039,66.07,14,6,254,0,2,0
TXN001040,132.96,10,4,76,1,0,0
TXN001041,228.45,22,0,311,0,0,0
TXN001042,36.96,18,5,609,0,0,0
TXN001043,136.58,12,1,416,0,1,0
TXN001044,52.84,8,2,124,1,0,0
TXN001045,47.15,18,2,146,2,1,0
TXN001046,115.71,8,3,401,0,0,0
TXN001047,95.06,9,3,471,0,0,0
TXN001048,14.3,9,4,372,0,0,0
TXN001049,191.53,14,1,379,0,0,0
TXN001050,176.46,18,2,587,0,0,0
TXN001051,32.08,11,3,1065,0,1,0
TXN001052,76.43,7,4,372,0,0,0
TXN001053,83.09,13,6,368,1,0,0
TXN001054,68.14,17,3,58,0,1,0
TXN001055,34.2,10,0,132,0,0,0
TXN001056,30.85,9,5,611,0,1,0
TXN001057,53.43,21,1,470,1,0,0
TXN001058,147.94,21,2,250,0,0,0
TXN001059,86.67,23,6,725,1,0,0
TXN001060,39.84,18,4,131,1,1,0
TXN001061,105.21,9,3,262,0,0,0
TXN001062,5.0,9,10,296,0,0,1
TXN001063,144.96,11,5,693,1,0,0
TXN001064,12.44,11,3,298,0,1,0
TXN001065,40.12,22,7,922,1,0,0
TXN001066,21.08,18,5,511,0,0,0
TXN001067,18.17,17,2,229,0,1,0
TXN001068,146.45,9,7,394,1,0,0
TXN001069,36.69,20,1,176,0,0,0
TXN001070,73.3,19,6,222,0,1,0
TXN001071,52.46,9,3,414,0,0,0
TXN001072,81.9,19,6,205,0,0,0
TXN001073,58.28,10,6,181,0,0,0
TXN001074,18.35,7,3,825,0,1,0
TXN001075,127.34,16,2,1059,0,0,0
TXN001076,35.88,16,5,421,1,0,0
TXN001077,14.54,7,4,278,0,0,0
TXN001078,37.94,11,3,170,0,0,0
TXN001079,195.52,23,1,187,0,1,0
TXN001080,112.47,16,2,78,0,0,0
TXN001081,40.6,17,3,43,0,0,0
TXN001082,40.57,9,2,353,0,1,0
TXN001083,41.54,7,4,440,0,0,0
TXN001084,319.01,10,3,337,1,0,0
TXN001085,75.54,10,3,309,0,1,0
TXN001086,78.69,10,0,145,0,0,0
TXN001087,131.07,9,1,423,0,0,0
TXN001088,66.88,14,3,290,1,1,0
TXN001089,43.81,11,0,161,2,0,0
TXN001090,46.21,19,2,146,0,0,0
TXN001091,51.37,9,4,720,2,1,1
TXN001092,52.9,13,3,300,1,2,0
TXN001093,101.34,0,3,399,0,0,1
TXN001094,57.06,13,1,332,0,0,0
TXN001095,101.77,5,2,123,0,2,0
TXN001096,50.98,22,2,732,1,0,0
TXN001097,58.37,18,0,456,0,1,0
TXN001098,9.99,13,3,255,1,0,0
TXN001099,118.97,7,3,575,0,0,0
TXN001100,73.3,15,3,110,0,0,0
TXN001101,127.52,18,3,426,0,1,0
TXN001102,5.0,9,1,414,0,1,0
TXN001103,322.18,14,3,517,0,0,0
TXN001104,48.49,18,4,472,0,0,0
TXN001105,140.04,18,4,102,0,1,0
TXN001106,22.56,18,7,41,0,0,0
TXN001107,91.91,20,2,184,1,0,0
TXN001108,22.3,21,10,247,1,0,1
TXN001109,32.13,12,1,380,0,0,0
TXN001110,277.81,14,0,243,0,0,0
TXN001111,46.43,18,3,683,0,1,0
TXN001112,65.68,16,4,574,1,0,0
TXN001113,114.38,23,4,280,0,0,0
TXN001114,83.21,1,2,800,1,0,0
TXN001115,62.04,11,3,907,0,0,0
TXN001116,74.46,10,1,639,0,1,0
TXN001117,421.11,10,3,852,0,0,0
TXN001118,51.99,10,5,292,0,1,0
TXN001119,64.78,17,2,140,0,1,0
TXN001120,133.36,7,4,1882,1,1,0
TXN001121,139.73,17,1,359,0,1,0
TXN001122,149.75,16,1,274,1,0,0
TXN001123,93.96,10,2,351,0,0,0
TXN001124,20.67,10,5,141,1,1,0
TXN001125,218.86,15,3,445,0,1,0
TXN001126,20.61,18,1,426,0,0,0
TXN001127,70.61,20,1,574,0,0,0
TXN001128,28.76,19,5,1153,1,0,0
TXN001129,51.7,22,2,268,0,1,0
TXN001130,72.2,15,4,94,0,1,0
TXN001131,71.75,20,5,236,1,1,0
TXN001132,78.15,18,5,418,0,0,0
TXN001133,215.22,20,4,618,1,0,0
TXN001134,80.28,0,0,80,0,0,1
TXN001135,44.37,22,2,129,1,0,0
TXN001136,123.9,13,3,47,0,0,0
TXN001137,150.06,18,4,162,0,0,0
TXN001138,19.23,8,4,96,0,0,0
TXN001139,90.72,12,3,310,1,0,0
TXN001140,99.09,10,2,769,0,2,0
TXN001141,42.4,11,1,691,0,0,0
TXN001142,175.8,8,8,153,0,1,1
TXN001143,48.06,18,4,152,0,1,0
TXN001144,60.75,0,1,353,0,0,0
TXN001145,47.13,11,3,207,0,1,0
TXN001146,55.33,9,5,797,0,0,0
TXN001147,21.5,15,1,530,1,1,0
TXN001148,16.05,10,3,157,0,1,0
TXN001149,211.73,10,5,393,1,1,0
TXN001150,26.58,13,1,169,1,0,0
TXN001151,23.51,16,4,64,0,0,0
TXN001152,8.75,8,1,495,0,0,0
TXN001153,31.72,9,6,311,0,0,0
TXN001154,17.73,10,4,1564,1,1,0
TXN001155,220.46,22,3,536,0,0,0
TXN001156,128.81,12,5,682,0,0,0
TXN001157,30.42,15,0,96,0,0,0
TXN001158,370.4,10,2,71,1,2,0
TXN001159,125.78,13,4,869,1,1,0
TXN001160,41.43,6,2,353,0,0,0
TXN001161,6.52,3,2,108,0,0,1
TXN001162,382.72,13,3,340,0,0,0
TXN001163,16.76,12,4,103,0,0,0
TXN001164,13.48,8,2,439,0,0,0
TXN001165,130.21,16,4,759,1,2,0
TXN001166,434.32,23,5,270,1,0,1
TXN001167,177.09,12,2,249,0,1,0
TXN001168,88.17,15,3,452,0,1,0
TXN001169,90.52,22,4,678,0,0,0
TXN001170,112.78,19,3,57,0,0,1
TXN001171,104.07,13,2,1004,0,0,0
TXN001172,69.34,17,4,612,0,2,0
TXN001173,59.65,8,5,516,0,0,0
TXN001174,51.77,14,3,390,0,0,0
TXN001175,28.76,10,3,540,0,0,0
TXN001176,43.01,9,4,171,1,1,0
TXN001177,12.95,12,7,350,0,2,1
TXN001178,50.22,8,3,199,0,0,0
TXN001179,23.56,16,4,278,0,0,0
TXN001180,21.37,13,3,336,0,0,0
TXN001181,63.62,14,5,439,0,1,0
TXN001182,178.25,8,3,224,0,0,0
TXN001183,119.17,8,2,122,0,0,1
TXN001184,14.37,15,3,555,0,0,0
TXN001185,23.54,23,3,175,0,0,0
TXN001186,121.47,7,1,742,1,0,0
TXN001187,23.69,10,1,154,1,0,0
TXN001188,45.11,19,3,265,0,1,0
TXN001189,87.14,6,1,551,1,1,0
TXN001190,23.97,20,4,130,0,0,0
TXN001191,59.71,14,2,236,1,0,0
TXN001192,17.57,12,2,439,0,0,0
TXN001193,32.75,11,3,433,0,0,0
TXN001194,71.65,11,2,622,0,0,1
TXN001195,14.1,11,1,543,0,2,0
TXN001196,79.39,20,3,397,0,1,0
TXN001197,53.69,17,2,346,2,0,0
TXN001198,87.32,16,2,761,0,1,0
TXN001199,66.04,18,2,618,1,1,0
TXN001200,174.08,10,5,928,0,0,0
TXN001201,60.73,15,2,754,0,0,0
TXN001202,37.9,13,2,58,0,0,0
TXN001203,60.58,18,3,460,2,0,0
TXN001204,86.64,11,3,147,1,0,0
TXN001205,56.91,16,4,121,0,0,0
TXN001206,56.51,20,3,112,0,1,0
TXN001207,30.06,12,4,449,1,1,0
TXN001208,31.08,6,4,166,0,0,0
TXN001209,16.57,14,0,304,1,0,0
TXN001210,241.57,11,3,370,0,0,0
TXN001211,18.97,16,3,690,0,0,0
TXN001212,30.3,21,1,91,0,0,0
TXN001213,29.65,13,3,783,1,0,0
TXN001214,116.83,13,2,118,0,1,0
TXN001215,42.49,16,0,112,0,0,0
TXN001216,157.68,7,0,381,0,0,0
TXN001217,30.8,10,2,251,1,1,0
TXN001218,69.21,21,4,102,0,2,0
TXN001219,26.84,16,2,64,0,0,0
TXN001220,338.11,0,4,422,0,0,1
TXN001221,19.9,9,1,1207,0,1,0
TXN001222,71.05,16,3,362,1,0,1
TXN001223,93.57,18,3,214,0,1,0
TXN001224,77.61,19,0,335,0,0,0
TXN001225,46.64,11,1,78,0,1,0
TXN001226,48.89,21,4,680,0,0,0
TXN001227,56.67,14,4,335,1,0,0
TXN001228,48.19,16,0,161,0,1,0
TXN001229,123.88,15,1,216,1,0,0
TXN001230,357.43,8,4,387,0,0,0
TXN001231,33.99,22,3,329,0,0,0
TXN001232,17.04,8,6,484,0,1,0
TXN001233,50.65,10,5,280,0,1,0
TXN001234,489.19,18,4,168,0,0,0
TXN001235,27.57,15,3,217,0,0,0
TXN001236,219.92,19,2,584,0,1,0
TXN001237,227.25,14,2,604,1,0,0
TXN001238,34.11,12,1,428,1,0,0
TXN001239,88.56,21,6,123,0,0,0
TXN001240,217.92,3,1,483,0,0,1
TXN001241,39.56,19,5,480,0,0,0
TXN001242,45.92,10,3,483,0,1,0
TXN001243,33.3,19,1,191,0,0,0
TXN001244,23.05,8,5,242,1,0,1
TXN001245,31.44,15,2,467,0,1,0
TXN001246,19.29,20,4,168,0,0,0
TXN001247,56.2,13,1,168,1,0,0
TXN001248,28.38,17,4,545,0,0,0
TXN001249,66.6,18,7,433,0,0,0
TXN001250,14.55,17,4,353,0,0,0
TXN001251,72.33,21,0,237,1,0,0
TXN001252,110.89,13,4,585,0,0,0
TXN001253,10.03,9,6,407,0,0,0
TXN001254,75.03,4,2,233,1,0,1
TXN001255,155.01,10,4,738,0,0,0
TXN001256,19.53,8,1,686,0,1,0
TXN001257,226.26,14,2,277,1,1,0
TXN001258,77.96,9,2,170,0,1,0
TXN001259,29.99,3,1,781,1,0,1
TXN001260,52.07,3,4,289,1,1,1
TXN001261,87.76,19,3,338,0,1,0
TXN001262,58.24,15,1,770,1,0,0
TXN001263,86.31,11,5,328,0,1,0
